Date;Time;Speed;Course;Altitude;Longitude;Latitude;Temperature;Voltage
21.11.24;06:14:08;0.7;254.0;194.0;49.3094466;55.76411;27.68;16.2
21.11.24;06:14:10;0.7;25.0;194.0;49.3094616;55.7641;27.68;16.2
21.11.24;06:14:11;0.7;270.0;194.0;49.3094633;55.7641016;27.68;16.2
21.11.24;06:14:12;0.7;171.0;194.0;49.3094633;55.7641;27.68;16.2
21.11.24;06:14:13;0.7;215.0;194.0;49.3094633;55.7641;27.68;16.2
21.11.24;06:14:15;0.7;229.0;194.0;49.3094616;55.7641;27.68;16.2
21.11.24;06:14:16;0.8;221.0;194.0;49.30946;55.7641;27.68;16.2
21.11.24;06:14:18;0.8;208.0;194.0;49.30946;55.7641;27.68;16.2
21.11.24;06:14:19;0.7;204.0;194.0;49.3094583;55.7640966;27.68;16.2
21.11.24;06:14:20;0.7;197.0;194.0;49.3094583;55.764095;27.68;16.2
21.11.24;06:14:22;0.7;181.0;194.0;49.3094583;55.764095;27.68;16.2
21.11.24;06:14:23;0.8;348.0;194.0;49.3094566;55.7640933;27.68;16.2
21.11.24;06:14:25;0.8;29.0;194.0;49.3094566;55.764095;27.68;16.2
21.11.24;06:14:26;0.8;46.0;194.0;49.3094583;55.7640966;27.68;16.2
21.11.24;06:14:27;0.8;22.0;194.0;49.3094583;55.7640983;27.68;16.2
21.11.24;06:14:29;0.8;15.0;193.0;49.3094616;55.7641;27.68;16.2
21.11.24;06:14:31;0.8;38.0;194.0;49.3094616;55.7641;27.68;16.2
21.11.24;06:14:33;0.7;191.0;194.0;49.3094633;55.7641033;27.68;16.2
21.11.24;06:14:34;0.7;36.0;194.0;49.309465;55.7641066;27.68;16.2
21.11.24;06:14:36;0.7;36.0;194.0;49.3094666;55.7641083;27.68;16.2
21.11.24;06:14:38;0.7;350.0;194.0;49.3094666;55.764115;27.68;16.2
21.11.24;06:14:39;0.7;6.0;194.0;49.3094616;55.7641183;27.68;16.2
21.11.24;06:14:41;0.7;283.0;194.0;49.309455;55.764115;27.68;16.2
21.11.24;06:14:42;0.7;52.0;194.0;49.3094533;55.764115;27.68;16.2
21.11.24;06:14:44;0.7;116.0;194.0;49.309455;55.7641116;27.68;16.2
21.11.24;06:14:45;0.7;116.0;194.0;49.309455;55.7641083;27.68;16.2
21.11.24;06:14:47;0.7;153.0;194.0;49.3094516;55.764105;27.68;16.2
21.11.24;06:14:48;0.7;164.0;194.0;49.309455;55.764105;27.68;16.2
21.11.24;06:14:50;0.7;263.0;194.0;49.3094566;55.764105;27.68;16.2
21.11.24;06:14:51;0.9;263.0;194.0;49.30945;55.764105;27.68;16.2
21.11.24;06:14:52;0.9;264.0;194.0;49.3094433;55.764105;27.68;16.2
21.11.24;06:14:54;0.9;283.0;193.0;49.3094266;55.7641116;27.68;16.2
21.11.24;06:14:56;1.0;304.0;193.0;49.3094016;55.7641233;27.68;16.2
21.11.24;06:14:58;1.0;304.0;193.0;49.30939;55.76413;27.68;16.2
21.11.24;06:15:00;1.3;278.0;192.0;49.3093683;55.7641433;27.68;16.2
21.11.24;06:15:01;1.3;268.0;192.0;49.309365;55.7641433;27.68;16.2
21.11.24;06:15:03;1.3;250.0;192.0;49.309365;55.7641416;27.68;16.2
21.11.24;06:15:04;1.3;266.0;192.0;49.3093783;55.764145;27.68;16.2
21.11.24;06:15:06;1.3;267.0;192.0;49.309375;55.764145;27.68;16.2
21.11.24;06:15:07;1.0;117.0;191.0;49.30937;55.76414;27.68;16.2
21.11.24;06:15:09;1.0;149.0;191.0;49.309375;55.7641366;27.68;16.2
21.11.24;06:15:10;1.0;149.0;191.0;49.309375;55.7641366;27.68;16.2
21.11.24;06:15:11;1.1;149.0;191.0;49.3093716;55.764135;27.68;16.2
21.11.24;06:15:13;0.8;149.0;191.0;49.3093716;55.764135;27.68;16.2
21.11.24;06:15:15;1.0;149.0;191.0;49.3093716;55.764135;27.68;16.2
21.11.24;06:15:17;1.0;149.0;191.0;49.3093716;55.764135;27.68;16.2
21.11.24;06:15:19;1.0;149.0;191.0;49.3093716;55.764135;27.68;16.2
21.11.24;06:15:21;1.0;149.0;191.0;49.3093716;55.764135;27.68;16.2
21.11.24;06:15:23;1.0;149.0;191.0;49.3093716;55.764135;27.68;16.2
21.11.24;06:15:25;1.1;149.0;191.0;49.3093716;55.764135;27.68;16.2
21.11.24;06:15:27;1.1;149.0;191.0;49.3093716;55.764135;27.68;16.2
21.11.24;06:15:28;1.0;149.0;191.0;49.3093716;55.764135;27.68;16.2
21.11.24;06:15:29;1.0;149.0;191.0;49.3093716;55.764135;27.68;16.2
21.11.24;06:15:30;1.0;149.0;191.0;49.3093716;55.764135;27.68;16.2
21.11.24;06:15:31;1.0;149.0;191.0;49.3093716;55.764135;27.68;16.2
21.11.24;06:15:33;1.0;149.0;191.0;49.3093716;55.764135;27.68;16.2
21.11.24;06:15:34;1.0;149.0;191.0;49.3093716;55.764135;27.68;16.2
21.11.24;06:15:35;1.0;149.0;191.0;49.3093716;55.764135;27.68;16.2
21.11.24;06:15:36;1.0;149.0;191.0;49.3093716;55.764135;27.68;16.2
21.11.24;06:15:37;1.0;149.0;191.0;49.3093716;55.764135;27.68;16.2
21.11.24;06:15:39;0.8;149.0;191.0;49.3093716;55.764135;27.68;16.2
21.11.24;06:15:40;0.8;149.0;191.0;49.3093716;55.764135;27.68;16.2
21.11.24;06:15:42;0.8;149.0;191.0;49.3093716;55.764135;27.68;16.2
21.11.24;06:15:43;0.8;149.0;191.0;49.3093716;55.764135;27.68;16.2
21.11.24;06:15:44;0.8;149.0;191.0;49.3093716;55.764135;27.68;16.2
21.11.24;06:15:45;0.8;149.0;191.0;49.3093716;55.764135;27.68;16.2
21.11.24;06:15:47;0.8;149.0;191.0;49.3093716;55.764135;27.68;16.2
21.11.24;06:15:49;0.8;149.0;191.0;49.3093716;55.764135;27.68;16.2
21.11.24;06:15:51;0.8;149.0;191.0;49.3093716;55.764135;27.68;16.2
21.11.24;06:15:52;1.0;149.0;191.0;49.3093716;55.764135;27.68;16.2
21.11.24;06:15:54;1.0;149.0;191.0;49.3093716;55.764135;27.68;16.2
21.11.24;06:15:56;1.0;149.0;191.0;49.3093716;55.764135;27.68;16.2
21.11.24;06:15:58;0.9;149.0;191.0;49.3093716;55.764135;27.68;16.2
21.11.24;06:16:00;1.0;149.0;191.0;49.3093716;55.764135;27.68;16.2
21.11.24;06:16:02;1.0;149.0;190.0;49.3093716;55.764135;27.68;16.2
21.11.24;06:16:04;1.0;149.0;190.0;49.3093716;55.764135;27.68;16.2
21.11.24;06:16:05;1.0;149.0;190.0;49.3093716;55.764135;27.68;16.2
21.11.24;06:16:06;0.9;149.0;190.0;49.3093716;55.764135;27.68;16.2
21.11.24;06:16:08;0.7;149.0;190.0;49.3093716;55.764135;27.68;16.2
21.11.24;06:16:10;0.7;149.0;190.0;49.3093716;55.764135;27.68;16.2
21.11.24;06:16:11;0.7;149.0;190.0;49.3093716;55.764135;27.68;16.2
21.11.24;06:16:12;0.7;201.0;190.0;49.3093933;55.7641416;27.68;16.2
21.11.24;06:16:13;0.7;283.0;190.0;49.3093933;55.7641416;27.68;16.2
21.11.24;06:16:15;0.8;40.0;190.0;49.3093916;55.764145;27.68;16.2
21.11.24;06:16:17;0.8;32.0;190.0;49.3093933;55.764145;27.68;16.2
21.11.24;06:16:19;0.8;32.0;190.0;49.3093933;55.764145;27.68;16.2
21.11.24;06:16:20;0.7;352.0;190.0;49.3093933;55.7641483;27.68;16.2
21.11.24;06:16:21;0.7;352.0;190.0;49.3093933;55.7641483;27.68;16.2
21.11.24;06:16:22;0.7;350.0;190.0;49.3093933;55.7641483;27.68;16.2
21.11.24;06:16:23;0.8;156.0;190.0;49.3093916;55.76415;27.68;16.2
21.11.24;06:16:24;0.8;180.0;190.0;49.3093916;55.7641483;27.68;16.2
21.11.24;06:16:25;0.8;148.0;190.0;49.3093933;55.7641483;27.68;16.2
21.11.24;06:16:27;0.8;245.0;190.0;49.3093916;55.7641466;27.68;16.2
21.11.24;06:16:28;0.9;118.0;190.0;49.3093916;55.7641466;27.68;16.2
21.11.24;06:16:30;0.9;85.0;190.0;49.3094;55.764145;27.68;16.2
21.11.24;06:16:32;1.2;96.0;190.0;49.3094066;55.764145;27.68;16.2
21.11.24;06:16:33;1.2;145.0;190.0;49.3094083;55.7641433;27.68;16.2
21.11.24;06:16:35;1.2;238.0;190.0;49.309405;55.7641433;27.68;16.2
21.11.24;06:16:37;0.7;156.0;190.0;49.3094033;55.7641433;27.68;16.2
21.11.24;06:16:39;0.7;167.0;190.0;49.309405;55.7641416;27.68;16.2
21.11.24;06:16:40;0.7;27.0;190.0;49.309405;55.7641416;27.68;16.2
21.11.24;06:16:41;0.7;28.0;190.0;49.3094066;55.7641416;27.68;16.2
21.11.24;06:16:43;0.7;340.0;190.0;49.309405;55.7641416;27.68;16.2
21.11.24;06:16:45;0.7;271.0;190.0;49.309405;55.7641416;27.68;16.2
21.11.24;06:16:46;0.7;269.0;190.0;49.3094;55.7641416;27.68;16.2
21.11.24;06:16:48;0.7;267.0;190.0;49.30939;55.7641383;27.68;16.2
21.11.24;06:16:50;0.7;256.0;190.0;49.309385;55.7641366;27.68;16.2
21.11.24;06:16:52;0.7;201.0;190.0;49.3093833;55.764135;27.68;16.2
21.11.24;06:16:54;0.7;126.0;190.0;49.3093866;55.7641333;27.68;16.2
21.11.24;06:16:55;0.7;126.0;190.0;49.3093866;55.7641333;27.68;16.2
21.11.24;06:16:56;0.7;123.0;190.0;49.3093916;55.7641333;27.68;16.2
21.11.24;06:16:58;0.7;127.0;190.0;49.3093933;55.7641333;27.68;16.2
21.11.24;06:16:59;0.7;115.0;190.0;49.309395;55.7641333;27.68;16.2
21.11.24;06:17:01;0.7;69.0;190.0;49.309395;55.7641333;27.68;16.2
21.11.24;06:17:02;0.7;159.0;190.0;49.309395;55.7641316;27.68;16.2
21.11.24;06:17:03;0.7;177.0;190.0;49.309395;55.76413;27.68;16.2
21.11.24;06:17:04;0.7;194.0;190.0;49.309395;55.76413;27.68;16.2
21.11.24;06:17:06;0.7;182.0;190.0;49.309395;55.7641283;27.68;16.2
21.11.24;06:17:08;0.7;183.0;190.0;49.309395;55.7641283;27.68;16.2
21.11.24;06:17:09;0.7;228.0;190.0;49.3093933;55.7641266;27.68;16.2
21.11.24;06:17:10;0.7;237.0;190.0;49.3093933;55.764125;27.68;16.2
21.11.24;06:17:12;0.7;224.0;190.0;49.3093933;55.7641233;27.68;16.2
21.11.24;06:17:14;0.7;215.0;190.0;49.3093933;55.76412;27.68;16.2
21.11.24;06:17:15;0.7;155.0;189.0;49.309395;55.7641183;27.68;16.2
21.11.24;06:17:16;0.7;185.0;189.0;49.309395;55.7641166;27.68;16.2
21.11.24;06:17:18;0.7;193.0;189.0;49.3093966;55.7641166;27.68;16.2
21.11.24;06:17:19;0.7;256.0;189.0;49.309395;55.7641166;27.68;16.2
21.11.24;06:17:20;0.7;315.0;189.0;49.3093916;55.7641166;27.68;16.2
21.11.24;06:17:22;0.7;304.0;189.0;49.3093866;55.7641183;27.68;16.2
21.11.24;06:17:23;0.7;303.0;189.0;49.3093833;55.7641183;27.68;16.2
21.11.24;06:17:24;0.7;306.0;188.0;49.3093833;55.76412;27.68;16.2
21.11.24;06:17:26;0.7;307.0;188.0;49.3093833;55.76412;27.68;16.2
21.11.24;06:17:27;0.9;313.0;188.0;49.3093833;55.7641216;27.68;16.2
21.11.24;06:17:28;0.9;225.0;188.0;49.3093833;55.7641216;27.68;16.2
21.11.24;06:17:29;0.9;226.0;188.0;49.3093833;55.7641216;27.68;16.2
21.11.24;06:17:30;0.9;226.0;188.0;49.3093833;55.7641216;27.68;16.2
21.11.24;06:17:32;0.7;241.0;188.0;49.3093833;55.7641183;27.68;16.2
21.11.24;06:17:34;0.7;256.0;188.0;49.3093866;55.7641216;27.68;16.2
21.11.24;06:17:35;0.7;254.0;188.0;49.3093866;55.76412;27.68;16.2
21.11.24;06:17:37;0.7;250.0;188.0;49.309385;55.76412;27.68;16.2
21.11.24;06:17:38;0.7;250.0;188.0;49.309385;55.76412;27.68;16.2
21.11.24;06:17:40;0.8;257.0;188.0;49.30938;55.76412;27.68;16.2
21.11.24;06:17:41;0.8;274.0;188.0;49.3093783;55.7641183;27.68;16.2
21.11.24;06:17:43;0.8;2.0;188.0;49.3093783;55.7641233;27.68;16.2
21.11.24;06:17:45;0.8;3.0;188.0;49.3093783;55.764125;27.68;16.2
21.11.24;06:17:46;0.8;7.0;188.0;49.3093816;55.7641283;27.68;16.2
21.11.24;06:17:48;0.7;8.0;188.0;49.3093833;55.7641283;27.68;16.2
21.11.24;06:17:49;0.7;20.0;188.0;49.3093866;55.7641266;27.68;16.2
21.11.24;06:17:50;0.7;20.0;188.0;49.3093866;55.7641266;27.68;16.2
21.11.24;06:17:51;0.7;292.0;187.0;49.3093883;55.7641283;27.68;16.2
21.11.24;06:17:52;0.7;353.0;188.0;49.3093866;55.7641283;27.68;16.2
21.11.24;06:17:54;0.7;3.0;188.0;49.3093883;55.7641316;27.68;16.2
21.11.24;06:17:55;0.7;10.0;188.0;49.30939;55.7641333;27.68;16.2
21.11.24;06:17:56;0.7;3.0;188.0;49.30939;55.764135;27.68;16.2
21.11.24;06:17:57;0.7;2.0;188.0;49.30939;55.7641366;27.68;16.2
21.11.24;06:17:58;0.7;2.0;188.0;49.30939;55.7641366;27.68;16.2
21.11.24;06:17:59;0.7;2.0;188.0;49.30939;55.7641366;27.68;16.2
21.11.24;06:18:00;0.7;2.0;187.0;49.3093916;55.7641383;27.68;16.2
21.11.24;06:18:01;0.7;2.0;187.0;49.3093916;55.7641383;27.68;16.2
21.11.24;06:18:02;0.7;2.0;187.0;49.3093916;55.7641383;27.68;16.2
21.11.24;06:18:04;0.7;2.0;187.0;49.3093916;55.7641383;27.68;16.2
21.11.24;06:18:06;0.7;2.0;187.0;49.3093916;55.7641383;27.68;16.2
21.11.24;06:18:07;0.7;2.0;187.0;49.3093916;55.7641383;27.68;16.2
21.11.24;06:18:09;0.7;2.0;187.0;49.3093916;55.7641383;27.68;16.2
21.11.24;06:18:11;0.7;2.0;187.0;49.3093916;55.7641383;27.68;16.2
21.11.24;06:18:12;0.7;2.0;187.0;49.3093916;55.7641383;27.68;16.2
21.11.24;06:18:13;0.7;2.0;188.0;49.3093916;55.7641383;27.68;16.2
21.11.24;06:18:15;0.7;2.0;188.0;49.3093916;55.7641383;27.68;16.2
21.11.24;06:18:16;0.8;2.0;188.0;49.3093916;55.7641383;27.68;16.2
21.11.24;06:18:17;0.8;224.0;188.0;49.30939;55.764135;27.68;16.2
21.11.24;06:18:18;0.8;222.0;188.0;49.3093883;55.764135;27.68;16.2
21.11.24;06:18:19;0.7;241.0;187.0;49.3093833;55.7641316;27.68;16.2
21.11.24;06:18:20;0.7;241.0;188.0;49.30938;55.76413;27.68;16.2
21.11.24;06:18:22;0.7;238.0;188.0;49.30938;55.7641283;27.68;16.2
21.11.24;06:18:24;0.7;230.0;188.0;49.309375;55.7641216;27.68;16.2
21.11.24;06:18:25;0.7;236.0;188.0;49.3093716;55.7641216;27.68;16.2
21.11.24;06:18:26;0.7;236.0;188.0;49.3093716;55.7641216;27.68;16.2
21.11.24;06:18:27;0.7;237.0;188.0;49.30937;55.76412;27.68;16.2
21.11.24;06:18:29;0.7;238.0;188.0;49.30937;55.76412;27.68;16.2
21.11.24;06:18:31;0.7;166.0;188.0;49.3093683;55.76412;27.68;16.2
21.11.24;06:18:33;0.7;193.0;188.0;49.30937;55.7641166;27.68;16.2
21.11.24;06:18:34;0.7;175.0;188.0;49.30937;55.7641166;27.68;16.2
21.11.24;06:18:36;0.7;177.0;188.0;49.3093716;55.7641116;27.68;16.2
21.11.24;06:18:38;0.7;179.0;188.0;49.3093716;55.7641116;27.68;16.2
21.11.24;06:18:40;0.7;281.0;188.0;49.30937;55.76411;27.68;16.2
21.11.24;06:18:42;0.7;258.0;188.0;49.3093683;55.76411;27.68;16.2
21.11.24;06:18:43;0.7;307.0;188.0;49.309365;55.76411;27.68;16.2
21.11.24;06:18:45;0.7;320.0;188.0;49.3093633;55.7641116;27.68;16.2
21.11.24;06:18:47;0.7;262.0;188.0;49.309355;55.76411;27.68;16.2
21.11.24;06:18:49;0.7;218.0;188.0;49.3093566;55.76411;27.68;16.2
21.11.24;06:18:51;0.7;216.0;188.0;49.309355;55.7641083;27.68;16.2
21.11.24;06:18:52;0.7;224.0;187.0;49.3093533;55.7641066;27.68;16.2
21.11.24;06:18:54;0.7;225.0;187.0;49.3093516;55.7641066;27.68;16.2
21.11.24;06:18:55;0.8;313.0;188.0;49.309355;55.76411;27.68;16.2
21.11.24;06:18:57;0.8;319.0;188.0;49.3093566;55.76411;27.68;16.2
21.11.24;06:18:59;0.8;319.0;188.0;49.3093566;55.76411;27.68;16.2
21.11.24;06:19:00;0.8;316.0;188.0;49.3093566;55.76411;27.68;16.2
21.11.24;06:19:01;0.8;318.0;187.0;49.3093566;55.76411;27.68;16.2
21.11.24;06:19:02;0.8;320.0;187.0;49.3093566;55.76411;27.68;16.2
21.11.24;06:19:03;0.8;320.0;187.0;49.3093566;55.76411;27.68;16.2
21.11.24;06:19:05;0.8;320.0;187.0;49.3093566;55.76411;27.68;16.2
21.11.24;06:19:06;0.8;320.0;187.0;49.3093566;55.76411;27.68;16.2
21.11.24;06:19:08;0.8;320.0;187.0;49.3093566;55.76411;27.68;16.2
21.11.24;06:19:10;0.8;320.0;187.0;49.3093566;55.76411;27.68;16.2
21.11.24;06:19:12;0.8;320.0;187.0;49.3093566;55.76411;27.68;16.2
21.11.24;06:19:13;0.8;320.0;187.0;49.3093566;55.76411;27.68;16.2
21.11.24;06:19:15;0.8;320.0;187.0;49.3093566;55.76411;27.68;16.2
21.11.24;06:19:17;0.8;320.0;188.0;49.3093566;55.76411;27.68;16.2
21.11.24;06:19:18;0.8;320.0;188.0;49.3093566;55.76411;27.68;16.2
21.11.24;06:19:20;0.8;320.0;188.0;49.3093566;55.76411;27.68;16.2
21.11.24;06:19:22;0.8;320.0;188.0;49.3093566;55.76411;27.68;16.2
21.11.24;06:19:23;0.8;320.0;188.0;49.3093566;55.76411;27.68;16.2
21.11.24;06:19:25;0.7;320.0;188.0;49.3093566;55.76411;27.68;16.2
21.11.24;06:19:26;0.7;320.0;188.0;49.3093566;55.76411;27.68;16.2
21.11.24;06:19:28;0.7;320.0;188.0;49.3093566;55.76411;27.68;16.2
21.11.24;06:19:30;0.7;294.0;188.0;49.3093633;55.76411;27.68;16.2
21.11.24;06:19:31;0.8;235.0;188.0;49.3093633;55.76411;27.68;16.2
21.11.24;06:19:33;0.8;186.0;188.0;49.3093633;55.7641083;27.68;16.2
21.11.24;06:19:35;0.8;167.0;188.0;49.3093666;55.7641016;27.68;16.2
21.11.24;06:19:36;0.8;166.0;188.0;49.30937;55.7641;27.68;16.2
21.11.24;06:19:37;0.8;164.0;189.0;49.3093716;55.7640966;27.68;16.2
21.11.24;06:19:39;0.8;164.0;189.0;49.3093716;55.7640966;27.68;16.2
21.11.24;06:19:41;0.8;166.0;189.0;49.30938;55.7640883;27.68;16.2
21.11.24;06:19:43;0.8;163.0;189.0;49.309385;55.764085;27.68;16.2
21.11.24;06:19:45;0.8;164.0;189.0;49.309385;55.7640833;27.68;16.2
21.11.24;06:19:47;0.8;161.0;189.0;49.30939;55.7640833;27.68;16.2
21.11.24;06:19:48;0.8;3.0;189.0;49.3093916;55.7640816;27.68;16.2
21.11.24;06:19:50;0.7;188.0;190.0;49.3093916;55.7640833;27.68;16.2
21.11.24;06:19:52;0.7;179.0;190.0;49.3093933;55.76408;27.68;16.2
21.11.24;06:19:53;0.8;158.0;190.0;49.309395;55.7640766;27.68;16.2
21.11.24;06:19:55;0.8;158.0;190.0;49.309395;55.7640766;27.68;16.2
21.11.24;06:19:56;0.7;133.0;190.0;49.3094016;55.764075;27.68;16.2
21.11.24;06:19:57;0.7;147.0;190.0;49.3094033;55.7640733;27.68;16.2
21.11.24;06:19:58;0.7;147.0;190.0;49.3094033;55.7640733;27.68;16.2
21.11.24;06:20:00;0.7;81.0;191.0;49.309425;55.76409;27.68;16.2
21.11.24;06:20:01;0.7;81.0;191.0;49.309425;55.76409;27.68;16.2
21.11.24;06:20:03;0.7;120.0;192.0;49.3095033;55.7640866;27.68;16.2
21.11.24;06:20:04;0.7;177.0;192.0;49.3095116;55.76409;27.68;16.2
21.11.24;06:20:06;0.7;177.0;192.0;49.309515;55.7640883;27.68;16.2
21.11.24;06:20:08;0.7;281.0;192.0;49.3095133;55.76409;27.68;16.2
21.11.24;06:20:10;0.7;287.0;192.0;49.30951;55.7640933;27.68;16.2
21.11.24;06:20:11;0.7;290.0;192.0;49.30951;55.7640966;27.68;16.2
21.11.24;06:20:12;0.7;286.0;192.0;49.3095116;55.7640983;27.68;16.2
21.11.24;06:20:13;0.7;273.0;192.0;49.30951;55.7640983;27.68;16.2
21.11.24;06:20:15;0.7;287.0;192.0;49.3095116;55.7641;27.68;16.2
21.11.24;06:20:17;0.7;86.0;192.0;49.3095116;55.7641033;27.68;16.2
21.11.24;06:20:19;0.7;341.0;192.0;49.3095083;55.7641;27.68;16.2
21.11.24;06:20:21;0.7;320.0;192.0;49.3095083;55.7641016;27.68;16.2
21.11.24;06:20:22;0.7;329.0;192.0;49.3095083;55.7641033;27.68;16.2
21.11.24;06:20:24;0.7;316.0;192.0;49.3095083;55.764105;27.68;16.2
21.11.24;06:20:26;0.7;270.0;192.0;49.309505;55.7641066;27.68;15.61
21.11.24;06:20:28;0.7;116.0;192.0;49.3095083;55.7641033;27.68;15.61
21.11.24;06:20:29;0.7;23.0;192.0;49.309565;55.7641766;27.68;15.61
21.11.24;06:20:30;0.7;30.0;192.0;49.3096366;55.7642566;27.68;15.61
21.11.24;06:20:32;0.7;76.0;191.0;49.309755;55.7643133;27.68;15.61
21.11.24;06:20:34;0.7;177.0;190.0;49.3099716;55.7641983;27.68;15.61
21.11.24;06:20:36;0.7;216.0;189.0;49.309875;55.7640666;27.68;15.61
21.11.24;06:20:37;0.7;243.0;185.0;49.3095616;55.763935;27.68;15.61
21.11.24;06:20:39;0.7;243.0;185.0;49.3095616;55.763935;27.68;15.61
21.11.24;06:20:40;0.7;281.0;185.0;49.309135;55.7640033;27.68;15.61
21.11.24;06:20:41;0.7;287.0;185.0;49.3089483;55.7640483;27.68;15.07
21.11.24;06:20:43;1.2;333.0;187.0;49.3088583;55.76433;27.68;15.07
21.11.24;06:20:44;1.2;333.0;187.0;49.3088583;55.76433;27.68;15.07
21.11.24;06:20:45;0.8;132.0;229.0;49.3094266;55.764445;27.68;15.07
21.11.24;06:20:46;0.8;134.0;229.0;49.3097666;55.7643066;27.68;15.07
21.11.24;06:20:47;0.7;138.0;225.0;49.31007;55.76411;27.68;15.07
21.11.24;06:20:49;0.7;144.0;220.0;49.3103183;55.7638516;27.68;15.07
21.11.24;06:20:50;0.7;144.0;220.0;49.3103183;55.7638516;27.68;15.07
21.11.24;06:20:51;0.8;127.0;213.0;49.3105666;55.76375;27.68;15.07
21.11.24;06:20:53;0.8;114.0;215.0;49.3107666;55.7637616;27.68;15.07
21.11.24;06:20:55;0.8;76.0;212.0;49.31084;55.7638783;27.68;15.07
21.11.24;06:20:56;0.7;53.0;212.0;49.3108466;55.7639366;27.68;15.07
21.11.24;06:20:58;0.7;282.0;211.0;49.3102833;55.7640083;27.68;15.07
21.11.24;06:20:59;0.7;270.0;211.0;49.3100216;55.7640033;27.68;15.07
21.11.24;06:21:01;0.7;266.0;209.0;49.30974;55.764005;27.68;15.07
21.11.24;06:21:03;0.7;283.0;202.0;49.3092283;55.7640883;27.68;15.07
21.11.24;06:21:04;0.7;338.0;199.0;49.3089316;55.76447;27.68;15.07
21.11.24;06:21:06;0.7;344.0;195.0;49.30895;55.7645883;27.68;14.32
21.11.24;06:21:08;1.0;350.0;191.0;49.3090533;55.76463;27.68;14.32
